excluded_post_id,robot_status,topic,delta_mean_share
69e481e8000000002003ad94,弱势,2,0.0
69e481e8000000002003ad94,弱势,3,0.0
69e481e8000000002003ad94,弱势,4,0.0
69e481e8000000002003ad94,弱势,5,0.0
69e481e8000000002003ad94,弱势,6,0.0
69e481e8000000002003ad94,强势,0,-0.16027689030883918
69e481e8000000002003ad94,强势,1,-0.20859957401490947
69e481e8000000002003ad94,强势,2,-0.08945686900958466
69e481e8000000002003ad94,强势,3,-0.07294994675186368
69e481e8000000002003ad94,强势,4,-0.21845047923322683
69e481e8000000002003ad94,强势,5,-0.13005857294994674
69e481e8000000002003ad94,强势,6,-0.12020766773162939
69e481e8000000002003ad94,成功,0,0.0
69e481e8000000002003ad94,成功,1,0.0
69e481e8000000002003ad94,成功,2,0.0
69e481e8000000002003ad94,成功,3,0.0
69e481e8000000002003ad94,成功,4,0.0
69e481e8000000002003ad94,成功,5,0.0
69e481e8000000002003ad94,成功,6,0.0
69e48d54000000002102e178,,0,0.0
69e48d54000000002102e178,,1,0.0
69e48d54000000002102e178,,2,0.0
69e48d54000000002102e178,,3,0.0
69e48d54000000002102e178,,4,0.0
69e48d54000000002102e178,,5,0.0
69e48d54000000002102e178,,6,0.0
69e48d54000000002102e178,中性,0,0.0
69e48d54000000002102e178,中性,1,0.0
69e48d54000000002102e178,中性,2,0.0
69e48d54000000002102e178,中性,3,0.0
69e48d54000000002102e178,中性,4,0.0
69e48d54000000002102e178,中性,5,0.0
69e48d54000000002102e178,中性,6,0.0
69e48d54000000002102e178,失败,0,0.0
69e48d54000000002102e178,失败,1,0.0
69e48d54000000002102e178,失败,2,0.0
69e48d54000000002102e178,失败,3,0.0
69e48d54000000002102e178,失败,4,0.0
69e48d54000000002102e178,失败,5,0.0
69e48d54000000002102e178,失败,6,0.0
69e48d54000000002102e178,弱势,0,-0.016766594185997713
69e48d54000000002102e178,弱势,1,0.01588013358871848
69e48d54000000002102e178,弱势,2,0.025742965556718317
69e48d54000000002102e178,弱势,3,0.03322772552427228
69e48d54000000002102e178,弱势,4,-0.009889186620350592
69e48d54000000002102e178,弱势,5,-0.020037211272722025
69e48d54000000002102e178,弱势,6,-0.028157832590638678
69e48d54000000002102e178,强势,0,0.0
69e48d54000000002102e178,强势,1,0.0
69e48d54000000002102e178,强势,2,0.0
69e48d54000000002102e178,强势,3,0.0
69e48d54000000002102e178,强势,4,0.0
69e48d54000000002102e178,强势,5,0.0
69e48d54000000002102e178,强势,6,0.0
69e48d54000000002102e178,成功,0,0.0
69e48d54000000002102e178,成功,1,0.0
69e48d54000000002102e178,成功,2,0.0
69e48d54000000002102e178,成功,3,0.0
69e48d54000000002102e178,成功,4,0.0
69e48d54000000002102e178,成功,5,0.0
69e48d54000000002102e178,成功,6,0.0
69e5a09a000000002103ba03,,0,0.0
69e5a09a000000002103ba03,,1,0.0
