excluded_post_id,robot_status,topic,delta_mean_share
69e43a5a000000001d01dcc7,混合,4,0.0
69e43a5a000000001d01dcc7,混合,5,0.0
69e43a5a000000001d01dcc7,混合,6,0.0
69e43b14000000001a02e095,失败,0,0.0
69e43b14000000001a02e095,失败,1,0.0
69e43b14000000001a02e095,失败,2,0.0
69e43b14000000001a02e095,失败,3,0.0
69e43b14000000001a02e095,失败,4,0.0
69e43b14000000001a02e095,失败,5,0.0
69e43b14000000001a02e095,失败,6,0.0
69e43b14000000001a02e095,常态,0,0.0
69e43b14000000001a02e095,常态,1,0.0
69e43b14000000001a02e095,常态,2,0.0
69e43b14000000001a02e095,常态,3,0.0
69e43b14000000001a02e095,常态,4,0.0
69e43b14000000001a02e095,常态,5,0.0
69e43b14000000001a02e095,常态,6,0.0
69e43b14000000001a02e095,弱势,0,0.00616291274720876
69e43b14000000001a02e095,弱势,1,0.0026751836929800737
69e43b14000000001a02e095,弱势,2,0.0029610676845904793
69e43b14000000001a02e095,弱势,3,-0.009078031380090584
69e43b14000000001a02e095,弱势,4,-0.003211453334230868
69e43b14000000001a02e095,弱势,5,0.003302736906940801
69e43b14000000001a02e095,弱势,6,-0.0028124163173987304
69e43b14000000001a02e095,强势,0,0.0
69e43b14000000001a02e095,强势,1,0.0
69e43b14000000001a02e095,强势,2,0.0
69e43b14000000001a02e095,强势,3,0.0
69e43b14000000001a02e095,强势,4,0.0
69e43b14000000001a02e095,强势,5,0.0
69e43b14000000001a02e095,强势,6,0.0
69e43b14000000001a02e095,混合,0,0.0
69e43b14000000001a02e095,混合,1,0.0
69e43b14000000001a02e095,混合,2,0.0
69e43b14000000001a02e095,混合,3,0.0
69e43b14000000001a02e095,混合,4,0.0
69e43b14000000001a02e095,混合,5,0.0
69e43b14000000001a02e095,混合,6,0.0
69e4412a000000002103883f,失败,0,0.0
69e4412a000000002103883f,失败,1,0.0
69e4412a000000002103883f,失败,2,0.0
69e4412a000000002103883f,失败,3,0.0
69e4412a000000002103883f,失败,4,0.0
69e4412a000000002103883f,失败,5,0.0
69e4412a000000002103883f,失败,6,0.0
69e4412a000000002103883f,常态,0,0.0
69e4412a000000002103883f,常态,1,0.0
69e4412a000000002103883f,常态,2,0.0
69e4412a000000002103883f,常态,3,0.0
69e4412a000000002103883f,常态,4,0.0
69e4412a000000002103883f,常态,5,0.0
69e4412a000000002103883f,常态,6,0.0
69e4412a000000002103883f,弱势,0,0.0
69e4412a000000002103883f,弱势,1,0.0
69e4412a000000002103883f,弱势,2,0.0
69e4412a000000002103883f,弱势,3,0.0
69e4412a000000002103883f,弱势,4,0.0
69e4412a000000002103883f,弱势,5,0.0
69e4412a000000002103883f,弱势,6,0.0
