topic_id,帖子id,raw_count,share_raw
62,69da7e87000000001a03484e,2,0.041666666666666664
63,69e45dbe000000001f00434f,44,0.9565217391304348
63,69df625d0000000021005c63,1,0.021739130434782608
63,69e47f8f000000001f007203,1,0.021739130434782608
64,69e43b14000000001a02e095,32,0.6956521739130435
64,69e481e8000000002003ad94,13,0.2826086956521739
64,69df625d0000000021005c63,1,0.021739130434782608
65,69e481e8000000002003ad94,26,0.5777777777777777
65,69e4412a000000002103883f,5,0.1111111111111111
65,69e59e520000000022027a90,3,0.06666666666666667
65,69e40352000000002102fc75,2,0.044444444444444446
65,69e43b14000000001a02e095,2,0.044444444444444446
66,69e481e8000000002003ad94,30,0.6818181818181818
66,69e43b14000000001a02e095,13,0.29545454545454547
66,69e4412a000000002103883f,1,0.022727272727272728
67,69da7e87000000001a03484e,38,0.8837209302325582
67,69e46730000000001d0199c8,3,0.06976744186046512
67,69e45dbe000000001f00434f,1,0.023255813953488372
67,69e481e8000000002003ad94,1,0.023255813953488372
68,69da7e87000000001a03484e,25,0.5813953488372093
68,69e45dbe000000001f00434f,5,0.11627906976744186
68,69e4412a000000002103883f,3,0.06976744186046512
68,69e47f8f000000001f007203,3,0.06976744186046512
68,69e481e8000000002003ad94,2,0.046511627906976744
69,69e42cc100000000220001ad,23,0.5476190476190477
69,69e47f8f000000001f007203,10,0.23809523809523808
69,69e4426b000000001d01c7ed,3,0.07142857142857142
69,69e48341000000001a02d0c4,2,0.047619047619047616
69,69da7e87000000001a03484e,1,0.023809523809523808
70,69e481e8000000002003ad94,21,0.5
70,69da7e87000000001a03484e,11,0.2619047619047619
70,69e47f8f000000001f007203,2,0.047619047619047616
70,69e2583b00000000230211ea,1,0.023809523809523808
70,69e40352000000002102fc75,1,0.023809523809523808
71,69da7e87000000001a03484e,25,0.6097560975609756
71,69e481e8000000002003ad94,4,0.0975609756097561
71,69e45dbe000000001f00434f,3,0.07317073170731707
71,69e40352000000002102fc75,2,0.04878048780487805
71,69e43b14000000001a02e095,1,0.024390243902439025
72,69e2583b00000000230211ea,33,0.825
72,69e429b4000000001b00037a,2,0.05
72,69da7e87000000001a03484e,1,0.025
72,69df625d0000000021005c63,1,0.025
72,69e43a5a000000001d01dcc7,1,0.025
73,69e43b14000000001a02e095,21,0.525
73,69e47f8f000000001f007203,13,0.325
73,69da7e87000000001a03484e,2,0.05
73,69e46730000000001d0199c8,1,0.025
73,69e48341000000001a02d0c4,1,0.025
74,69e481e8000000002003ad94,17,0.425
74,69da7e87000000001a03484e,4,0.1
74,69e447d2000000001d01aa01,4,0.1
74,69e429b4000000001b00037a,3,0.075
74,69e47f8f000000001f007203,3,0.075
75,69e481e8000000002003ad94,35,0.8974358974358975
75,69e47f8f000000001f007203,2,0.05128205128205128
75,69df625d0000000021005c63,1,0.02564102564102564
75,69e48b0b000000001a02578c,1,0.02564102564102564
76,69e481e8000000002003ad94,26,0.7222222222222222
76,69e43b14000000001a02e095,9,0.25
76,69e2583b00000000230211ea,1,0.027777777777777776
77,69da7e87000000001a03484e,24,0.6857142857142857
77,69e40352000000002102fc75,9,0.2571428571428571
77,69df625d0000000021005c63,1,0.02857142857142857
77,69e429b4000000001b00037a,1,0.02857142857142857
78,69e481e8000000002003ad94,25,0.7142857142857143
78,69df625d0000000021005c63,3,0.08571428571428572
78,69e40352000000002102fc75,3,0.08571428571428572
78,69e47f8f000000001f007203,2,0.05714285714285714
78,69da7e87000000001a03484e,1,0.02857142857142857
79,69e40352000000002102fc75,14,0.4
79,69e47f8f000000001f007203,6,0.17142857142857143
79,69e4b08d000000001d01c1bc,4,0.11428571428571428
79,69e59e520000000022027a90,3,0.08571428571428572
79,69e46730000000001d0199c8,2,0.05714285714285714
80,69e481e8000000002003ad94,22,0.6470588235294118
80,69e2583b00000000230211ea,4,0.11764705882352941
80,69da7e87000000001a03484e,3,0.08823529411764706
80,69e59e520000000022027a90,2,0.058823529411764705
80,69e40352000000002102fc75,1,0.029411764705882353
81,69e47f8f000000001f007203,11,0.3235294117647059
81,69e59e520000000022027a90,8,0.23529411764705882
81,69e429b4000000001b00037a,3,0.08823529411764706
81,69e4426b000000001d01c7ed,2,0.058823529411764705
81,69e481e8000000002003ad94,2,0.058823529411764705
82,69df625d0000000021005c63,5,0.15151515151515152
82,69e429b4000000001b00037a,5,0.15151515151515152
82,69da7e87000000001a03484e,4,0.12121212121212122
82,69e44171000000001a026b25,4,0.12121212121212122
82,69e48341000000001a02d0c4,4,0.12121212121212122
83,69e46032000000001f002048,31,0.96875
83,69e48d54000000002102e178,1,0.03125
84,69e2583b00000000230211ea,9,0.28125
84,69da7e87000000001a03484e,5,0.15625
84,69df625d0000000021005c63,5,0.15625
84,69e59e520000000022027a90,4,0.125
84,69e481e8000000002003ad94,3,0.09375
85,69db34bb000000001a0348ae,17,0.53125
85,69e47f8f000000001f007203,7,0.21875
85,69da7e87000000001a03484e,1,0.03125
85,69df625d0000000021005c63,1,0.03125
85,69e2583b00000000230211ea,1,0.03125
86,69e43b14000000001a02e095,15,0.4838709677419355
86,69e481e8000000002003ad94,12,0.3870967741935484
86,69e48b0b000000001a02578c,2,0.06451612903225806
86,69df625d0000000021005c63,1,0.03225806451612903
86,69e48341000000001a02d0c4,1,0.03225806451612903
87,69e481e8000000002003ad94,15,0.5
87,69e43b14000000001a02e095,11,0.36666666666666664
87,69e634590000000022003bb5,2,0.06666666666666667
87,69e2583b00000000230211ea,1,0.03333333333333333
87,69e59e520000000022027a90,1,0.03333333333333333
88,69da7e87000000001a03484e,24,0.8
88,69e481e8000000002003ad94,2,0.06666666666666667
88,69e45dbe000000001f00434f,1,0.03333333333333333
88,69e46730000000001d0199c8,1,0.03333333333333333
88,69e48341000000001a02d0c4,1,0.03333333333333333
