topic_id,帖子id,raw_count,share_raw
37,69e59e520000000022027a90,4,0.03333333333333333
38,69e481e8000000002003ad94,78,0.6782608695652174
38,69e43b14000000001a02e095,13,0.11304347826086956
38,69e59e520000000022027a90,6,0.05217391304347826
38,69e48b0b000000001a02578c,5,0.043478260869565216
38,69e44171000000001a026b25,3,0.02608695652173913
39,69e481e8000000002003ad94,50,0.43859649122807015
39,69da7e87000000001a03484e,25,0.21929824561403508
39,69e47f8f000000001f007203,10,0.08771929824561403
39,69e45dbe000000001f00434f,4,0.03508771929824561
39,69e40352000000002102fc75,4,0.03508771929824561
40,69e481e8000000002003ad94,94,0.8545454545454545
40,69e43b14000000001a02e095,14,0.12727272727272726
40,69e4412a000000002103883f,1,0.00909090909090909
40,69e447d2000000001d01aa01,1,0.00909090909090909
41,69e481e8000000002003ad94,83,0.7545454545454545
41,69e43b14000000001a02e095,24,0.21818181818181817
41,69e4426b000000001d01c7ed,1,0.00909090909090909
41,69e47f8f000000001f007203,1,0.00909090909090909
41,69e634590000000022003bb5,1,0.00909090909090909
42,69da7e87000000001a03484e,41,0.3761467889908257
42,69e47f8f000000001f007203,20,0.1834862385321101
42,69e481e8000000002003ad94,9,0.08256880733944955
42,69e2583b00000000230211ea,5,0.045871559633027525
42,69e4426b000000001d01c7ed,5,0.045871559633027525
43,69e481e8000000002003ad94,73,0.6822429906542056
43,69e43b14000000001a02e095,15,0.14018691588785046
43,69e48b0b000000001a02578c,4,0.037383177570093455
43,69e4412a000000002103883f,3,0.028037383177570093
43,69e634590000000022003bb5,3,0.028037383177570093
44,69e481e8000000002003ad94,75,0.7009345794392523
44,69e43b14000000001a02e095,8,0.07476635514018691
44,69e48b0b000000001a02578c,5,0.04672897196261682
44,69e4551e000000001f005895,4,0.037383177570093455
44,69e59e520000000022027a90,3,0.028037383177570093
45,69e481e8000000002003ad94,31,0.29245283018867924
45,69da7e87000000001a03484e,18,0.16981132075471697
45,69e47f8f000000001f007203,18,0.16981132075471697
45,69e48341000000001a02d0c4,8,0.07547169811320754
45,69e59e520000000022027a90,6,0.05660377358490566
46,69e481e8000000002003ad94,79,0.7523809523809524
46,69e43b14000000001a02e095,22,0.20952380952380953
46,69df625d0000000021005c63,1,0.009523809523809525
46,69e2583b00000000230211ea,1,0.009523809523809525
46,69e42cc100000000220001ad,1,0.009523809523809525
47,69e2583b00000000230211ea,74,0.7115384615384616
47,69db34bb000000001a0348ae,11,0.10576923076923077
47,69da7e87000000001a03484e,3,0.028846153846153848
47,69e47f8f000000001f007203,3,0.028846153846153848
47,69e481e8000000002003ad94,3,0.028846153846153848
48,69e59e520000000022027a90,25,0.24271844660194175
48,69df625d0000000021005c63,23,0.22330097087378642
48,69e2583b00000000230211ea,12,0.11650485436893204
48,69e4426b000000001d01c7ed,10,0.0970873786407767
48,69e47f8f000000001f007203,9,0.08737864077669903
49,69e47f8f000000001f007203,58,0.5686274509803921
49,69e43b14000000001a02e095,16,0.1568627450980392
49,69e481e8000000002003ad94,8,0.0784313725490196
49,69da7e87000000001a03484e,7,0.06862745098039216
49,69e4412a000000002103883f,4,0.0392156862745098
50,69da7e87000000001a03484e,68,0.6868686868686869
50,69df625d0000000021005c63,13,0.13131313131313133
50,69e481e8000000002003ad94,4,0.04040404040404041
50,69db34bb000000001a0348ae,3,0.030303030303030304
50,69e47f8f000000001f007203,3,0.030303030303030304
51,69e481e8000000002003ad94,81,0.8526315789473684
51,69e43b14000000001a02e095,10,0.10526315789473684
